#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
cracksht;Crackshot (version 2.0);MAME (Advance);;1985;Exidy;Gun;;;;;0;;;;;
cracksht;Crackshot (version 2.0);MAME;;1985;Exidy;Gun;;;;;0;;;;;
crossbow;Crossbow (version 2.0);MAME (Advance);;1983;Exidy;Gun;;;;;0;;;;;
crossbow;Crossbow (version 2.0);MAME;;1983;Exidy;Gun;;;;;0;;;;;
cryptklr;Crypt Killer (GQ420 UAA);MAME (Advance);;1995;Konami;Gun;;;;;0;;;;;
cryptklr;Crypt Killer (GQ420 UAA);MAME;;1995;Konami;Gun;;;;;0;;;;;
deerhunt;Deer Hunting USA V4.3;MAME (Advance);;2000;Sammy USA Corporation;Gun;;;;;0;;;;;
deerhunt;Deer Hunting USA V4.3;MAME;;2000;Sammy USA Corporation;Gun;;;;;0;;;;;
deerhunta;Deer Hunting USA V4.2;MAME (Advance);deerhunt;2000;Sammy USA Corporation;Gun;;;;;0;;;;;
deerhunta;Deer Hunting USA V4.2;MAME;deerhunt;2000;Sammy USA Corporation;Gun;;;;;0;;;;;
deerhuntb;Deer Hunting USA V4.0;MAME (Advance);deerhunt;2000;Sammy USA Corporation;Gun;;;;;0;;;;;
deerhuntb;Deer Hunting USA V4.0;MAME;deerhunt;2000;Sammy USA Corporation;Gun;;;;;0;;;;;
deerhuntc;Deer Hunting USA V3;MAME (Advance);deerhunt;2000;Sammy USA Corporation;Gun;;;;;0;;;;;
deerhuntc;Deer Hunting USA V3;MAME;deerhunt;2000;Sammy USA Corporation;Gun;;;;;0;;;;;
deerhuntd;Deer Hunting USA V2;MAME (Advance);deerhunt;2000;Sammy USA Corporation;Gun;;;;;0;;;;;
deerhuntd;Deer Hunting USA V2;MAME;deerhunt;2000;Sammy USA Corporation;Gun;;;;;0;;;;;
deerhunte;Deer Hunting USA V1;MAME (Advance);deerhunt;2000;Sammy USA Corporation;Gun;;;;;0;;;;;
deerhunte;Deer Hunting USA V1;MAME;deerhunt;2000;Sammy USA Corporation;Gun;;;;;0;;;;;
desertgu;Desert Gun;MAME (Advance);;1977;Dave Nutting Associates / Midway;Gun;;;;;0;;;;;
desertgu;Desert Gun;MAME;;1977;Dave Nutting Associates / Midway;Gun;;;;;0;;;;;
dragngun;Dragon Gun (US);MAME (Advance);;1993;Data East Corporation;Gun;;;;;0;;;;;
dragngun;Dragon Gun (US);MAME;;1993;Data East Corporation;Gun;;;;;0;;;;;
dragngunj;Dragon Gun (Japan);MAME (Advance);dragngun;1993;Data East Corporation;Gun;;;;;0;;;;;
dragngunj;Dragon Gun (Japan);MAME;dragngun;1993;Data East Corporation;Gun;;;;;0;;;;;
duckhunt;Vs. Duck Hunt (set DH3 E);MAME (Advance);;1985;Nintendo;Gun;;;;;0;;;;;
duckhunt;Vs. Duck Hunt (set DH3 E);MAME;;1985;Nintendo;Gun;;;;;0;;;;;
eggventr2;Egg Venture (Release 2);MAME (Advance);eggventr;1997;The Game Room;Gun;;;;;0;;;;;
eggventr2;Egg Venture (Release 2);MAME;eggventr;1997;The Game Room;Gun;;;;;0;;;;;
eggventr7;Egg Venture (Release 7);MAME (Advance);eggventr;1997;The Game Room;Gun;;;;;0;;;;;
eggventr7;Egg Venture (Release 7);MAME;eggventr;1997;The Game Room;Gun;;;;;0;;;;;
eggventr8;Egg Venture (Release 8);MAME (Advance);eggventr;1997;The Game Room;Gun;;;;;0;;;;;
eggventr8;Egg Venture (Release 8);MAME;eggventr;1997;The Game Room;Gun;;;;;0;;;;;
eggventr;Egg Venture (Release 10);MAME (Advance);;1997;The Game Room;Gun;;;;;0;;;;;
eggventr;Egg Venture (Release 10);MAME;;1997;The Game Room;Gun;;;;;0;;;;;
eggventra;Egg Venture (A.L. Release);MAME (Advance);eggventr;1997;The Game Room (A.L. Australia license);Gun;;;;;0;;;;;
eggventra;Egg Venture (A.L. Release);MAME;eggventr;1997;The Game Room (A.L. Australia license);Gun;;;;;0;;;;;
eggventrd;Egg Venture Deluxe;MAME (Advance);eggventr;1997;The Game Room;Gun;;;;;0;;;;;
eggventrd;Egg Venture Deluxe;MAME;eggventr;1997;The Game Room;Gun;;;;;0;;;;;
g13knd;Golgo 13 Kiseki no Dandou (Japan, GLS1/VER.A);MAME (Advance);;1999;Eighting / Raizing / Namco;Gun;;;;;0;;;;;
g13knd;Golgo 13 Kiseki no Dandou (Japan, GLS1/VER.A);MAME;;1999;Eighting / Raizing / Namco;Gun;;;;;0;;;;;
gdfs;Mobil Suit Gundam Final Shooting (Japan);MAME (Advance);;1995;Banpresto;Gun;;;;;0;;;;;
gdfs;Mobil Suit Gundam Final Shooting (Japan);MAME;;1995;Banpresto;Gun;;;;;0;;;;;
ghlpanic;Ghoul Panic (Asia, OB2/VER.A);MAME (Advance);;1999;Eighting / Raizing / Namco;Gun;;;;;0;;;;;
ghlpanic;Ghoul Panic (Asia, OB2/VER.A);MAME;;1999;Eighting / Raizing / Namco;Gun;;;;;0;;;;;
ghoshunt;Ghost Hunter;MAME (Advance);;1996;Hanaho Games;Gun;;;;;0;;;;;
ghoshunt;Ghost Hunter;MAME;;1996;Hanaho Games;Gun;;;;;0;;;;;
golgo13;Golgo 13 (Japan, GLG1/VER.A);MAME (Advance);;1999;Eighting / Raizing / Namco;Gun;;;;;0;;;;;
golgo13;Golgo 13 (Japan, GLG1/VER.A);MAME;;1999;Eighting / Raizing / Namco;Gun;;;;;0;;;;;
gollygho;Golly! Ghost!;MAME (Advance);;1990;Namco;Gun;;;;;0;;;;;
gollygho;Golly! Ghost!;MAME;;1990;Namco;Gun;;;;;0;;;;;
gunbarl;Gunbarl (Japan, GNB4/VER.A);MAME (Advance);ptblank2;1999;Namco;Gun;;;;;0;;;;;
gunbarl;Gunbarl (Japan, GNB4/VER.A);MAME;ptblank2;1999;Namco;Gun;;;;;0;;;;;
gunbuletj;Gun Bullet (Japan, GN1);MAME (Advance);ptblank;1994;Namco;Gun;;;;;0;;;;;
gunbuletj;Gun Bullet (Japan, GN1);MAME;ptblank;1994;Namco;Gun;;;;;0;;;;;
gunbuletw;Gun Bullet (World, GN3 Rev B);MAME (Advance);ptblank;1994;Namco;Gun;;;;;0;;;;;
gunbuletw;Gun Bullet (World, GN3 Rev B);MAME;ptblank;1994;Namco;Gun;;;;;0;;;;;
gunbustr;Gunbuster (World);MAME (Advance);;1992;Taito Corporation Japan;Gun;;;;;0;;;;;
gunbustr;Gunbuster (World);MAME;;1992;Taito Corporation Japan;Gun;;;;;0;;;;;
gunbustrj;Gunbuster (Japan);MAME (Advance);gunbustr;1992;Taito Corporation;Gun;;;;;0;;;;;
gunbustrj;Gunbuster (Japan);MAME;gunbustr;1992;Taito Corporation;Gun;;;;;0;;;;;
gunbustru;Gunbuster (US);MAME (Advance);gunbustr;1992;Taito America Corporation;Gun;;;;;0;;;;;
gunbustru;Gunbuster (US);MAME;gunbustr;1992;Taito America Corporation;Gun;;;;;0;;;;;
gunchamp;Gun Champ;MAME (Advance);;1980;Model Racing;Gun;;;;;0;;;;;
gunchamp;Gun Champ;MAME;;1980;Model Racing;Gun;;;;;0;;;;;
hitnmiss2;Hit 'n Miss (version 2.0);MAME (Advance);hitnmiss;1987;Exidy;Gun;;;;;0;;;;;
hitnmiss2;Hit 'n Miss (version 2.0);MAME;hitnmiss;1987;Exidy;Gun;;;;;0;;;;;
hitnmiss;Hit 'n Miss (version 3.0);MAME (Advance);;1987;Exidy;Gun;;;;;0;;;;;
hitnmiss;Hit 'n Miss (version 3.0);MAME;;1987;Exidy;Gun;;;;;0;;;;;
hogalley;Vs. Hogan's Alley (set HA4-1 E-1);MAME (Advance);;1985;Nintendo;Gun;;;;;0;;;;;
hogalley;Vs. Hogan's Alley (set HA4-1 E-1);MAME;;1985;Nintendo;Gun;;;;;0;;;;;
invasnab3;Invasion - The Abductors (version 3.0);MAME (Advance);invasnab;1999;Midway;Gun;;;;;0;;;;;
invasnab3;Invasion - The Abductors (version 3.0);MAME;invasnab;1999;Midway;Gun;;;;;0;;;;;
invasnab4;Invasion - The Abductors (version 4.0);MAME (Advance);invasnab;1999;Midway;Gun;;;;;0;;;;;
invasnab4;Invasion - The Abductors (version 4.0);MAME;invasnab;1999;Midway;Gun;;;;;0;;;;;
invasnab;Invasion - The Abductors (version 5.0);MAME (Advance);;1999;Midway;Gun;;;;;0;;;;;
invasnab;Invasion - The Abductors (version 5.0);MAME;;1999;Midway;Gun;;;;;0;;;;;
jdredd;Judge Dredd (Rev C Dec. 17 1997);MAME (Advance);;1996;Acclaim;Gun;;;;;0;;;;;
jdredd;Judge Dredd (Rev C Dec. 17 1997);MAME;;1996;Acclaim;Gun;;;;;0;;;;;
jdreddb;Judge Dredd (Rev B Nov. 26 1997);MAME (Advance);jdredd;1996;Acclaim;Gun;;;;;0;;;;;
jdreddb;Judge Dredd (Rev B Nov. 26 1997);MAME;jdredd;1996;Acclaim;Gun;;;;;0;;;;;
jpark;Jurassic Park (World);MAME (Advance);;1993;Sega;Gun;;;;;0;;;;;
jpark;Jurassic Park (World);MAME;;1993;Sega;Gun;;;;;0;;;;;
jparkj;Jurassic Park (Japan, Rev A, Deluxe);MAME (Advance);jpark;1993;Sega;Gun;;;;;0;;;;;
jparkj;Jurassic Park (Japan, Rev A, Deluxe);MAME;jpark;1993;Sega;Gun;;;;;0;;;;;
jparkja;Jurassic Park (Japan, Deluxe);MAME (Advance);jpark;1993;Sega;Gun;;;;;0;;;;;
jparkja;Jurassic Park (Japan, Deluxe);MAME;jpark;1993;Sega;Gun;;;;;0;;;;;
jparkjc;Jurassic Park (Japan, Rev A, Conversion);MAME (Advance);jpark;1993;Sega;Gun;;;;;0;;;;;
jparkjc;Jurassic Park (Japan, Rev A, Conversion);MAME;jpark;1993;Sega;Gun;;;;;0;;;;;
le2;Lethal Enforcers II: Gun Fighters (ver EAA);MAME (Advance);;1994;Konami;Gun;;;;;0;;;;;
le2;Lethal Enforcers II: Gun Fighters (ver EAA);MAME;;1994;Konami;Gun;;;;;0;;;;;
le2j;Lethal Enforcers II: The Western (ver JAA);MAME (Advance);le2;1994;Konami;Gun;;;;;0;;;;;
le2j;Lethal Enforcers II: The Western (ver JAA);MAME;le2;1994;Konami;Gun;;;;;0;;;;;
le2u;Lethal Enforcers II: Gun Fighters (ver UAA);MAME (Advance);le2;1994;Konami;Gun;;;;;0;;;;;
le2u;Lethal Enforcers II: Gun Fighters (ver UAA);MAME;le2;1994;Konami;Gun;;;;;0;;;;;
lethalen;Lethal Enforcers (ver UAE, 11/19/92 15:04);MAME (Advance);;1992;Konami;Gun;;;;;0;;;;;
lethalen;Lethal Enforcers (ver UAE, 11/19/92 15:04);MAME;;1992;Konami;Gun;;;;;0;;;;;
lethaleneaa;Lethal Enforcers (ver EAA, 09/09/92 09:44);MAME (Advance);lethalen;1992;Konami;Gun;;;;;0;;;;;
lethaleneaa;Lethal Enforcers (ver EAA, 09/09/92 09:44);MAME;lethalen;1992;Konami;Gun;;;;;0;;;;;
lethaleneab;Lethal Enforcers (ver EAB, 10/14/92 19:53);MAME (Advance);lethalen;1992;Konami;Gun;;;;;0;;;;;
lethaleneab;Lethal Enforcers (ver EAB, 10/14/92 19:53);MAME;lethalen;1992;Konami;Gun;;;;;0;;;;;
lethaleneae;Lethal Enforcers (ver EAE, 11/19/92 16:24);MAME (Advance);lethalen;1992;Konami;Gun;;;;;0;;;;;
lethaleneae;Lethal Enforcers (ver EAE, 11/19/92 16:24);MAME;lethalen;1992;Konami;Gun;;;;;0;;;;;
lethalenj;Lethal Enforcers (ver JAD, 12/04/92 17:16);MAME (Advance);lethalen;1992;Konami;Gun;;;;;0;;;;;
lethalenj;Lethal Enforcers (ver JAD, 12/04/92 17:16);MAME;lethalen;1992;Konami;Gun;;;;;0;;;;;
lethalenua;Lethal Enforcers (ver UAA, 08/17/92 21:38);MAME (Advance);lethalen;1992;Konami;Gun;;;;;0;;;;;
lethalenua;Lethal Enforcers (ver UAA, 08/17/92 21:38);MAME;lethalen;1992;Konami;Gun;;;;;0;;;;;
lethalenub;Lethal Enforcers (ver UAB, 09/01/92 11:12);MAME (Advance);lethalen;1992;Konami;Gun;;;;;0;;;;;
lethalenub;Lethal Enforcers (ver UAB, 09/01/92 11:12);MAME;lethalen;1992;Konami;Gun;;;;;0;;;;;
lethalenux;Lethal Enforcers (ver unknown, US, 08/06/92 15:11, hacked/proto?);MAME (Advance);lethalen;1992;Konami;Gun;;;;;0;;;;;
lethalenux;Lethal Enforcers (ver unknown, US, 08/06/92 15:11, hacked/proto?);MAME;lethalen;1992;Konami;Gun;;;;;0;;;;;
lethalj;Lethal Justice (Version 2.3);MAME (Advance);;1996;The Game Room;Gun;;;;;0;;;;;
lethalj;Lethal Justice (Version 2.3);MAME;;1996;The Game Room;Gun;;;;;0;;;;;
lghost;Laser Ghost (World) (FD1094 317-0166);MAME (Advance);;1990;Sega;Gun;;;;;0;;;;;
lghost;Laser Ghost (World) (FD1094 317-0166);MAME;;1990;Sega;Gun;;;;;0;;;;;
lghostd;Laser Ghost (World) (bootleg of FD1094 317-0166 set);MAME (Advance);lghost;1990;bootleg;Gun;;;;;0;;;;;
lghostd;Laser Ghost (World) (bootleg of FD1094 317-0166 set);MAME;lghost;1990;bootleg;Gun;;;;;0;;;;;
lghostj;Laser Ghost (Japan) (FD1094 317-0164);MAME (Advance);lghost;1990;Sega;Gun;;;;;0;;;;;
lghostj;Laser Ghost (Japan) (FD1094 317-0164);MAME;lghost;1990;Sega;Gun;;;;;0;;;;;
lghostu;Laser Ghost (US) (FD1094 317-0165);MAME (Advance);lghost;1990;Sega;Gun;;;;;0;;;;;
lghostu;Laser Ghost (US) (FD1094 317-0165);MAME;lghost;1990;Sega;Gun;;;;;0;;;;;
lghostud;Laser Ghost (US) (bootleg of FD1094 317-0165 set);MAME (Advance);lghost;1990;bootleg;Gun;;;;;0;;;;;
lghostud;Laser Ghost (US) (bootleg of FD1094 317-0165 set);MAME;lghost;1990;bootleg;Gun;;;;;0;;;;;
loffire;Line of Fire / Bakudan Yarou (World) (FD1094 317-0136);MAME (Advance);;1989;Sega;Gun;;;;;0;;;;;
loffire;Line of Fire / Bakudan Yarou (World) (FD1094 317-0136);MAME;;1989;Sega;Gun;;;;;0;;;;;
loffired;Line of Fire / Bakudan Yarou (World) (bootleg of FD1094 317-0136 set);MAME (Advance);loffire;1989;bootleg;Gun;;;;;0;;;;;
loffired;Line of Fire / Bakudan Yarou (World) (bootleg of FD1094 317-0136 set);MAME;loffire;1989;bootleg;Gun;;;;;0;;;;;
loffirej;Line of Fire / Bakudan Yarou (Japan) (FD1094 317-0134);MAME (Advance);loffire;1989;Sega;Gun;;;;;0;;;;;
loffirej;Line of Fire / Bakudan Yarou (Japan) (FD1094 317-0134);MAME;loffire;1989;Sega;Gun;;;;;0;;;;;
loffirejd;Line of Fire / Bakudan Yarou (Japan) (bootleg of FD1094 317-0134 set);MAME (Advance);loffire;1989;bootleg;Gun;;;;;0;;;;;
loffirejd;Line of Fire / Bakudan Yarou (Japan) (bootleg of FD1094 317-0134 set);MAME;loffire;1989;bootleg;Gun;;;;;0;;;;;
loffireu;Line of Fire / Bakudan Yarou (US) (FD1094 317-0135);MAME (Advance);loffire;1989;Sega;Gun;;;;;0;;;;;
loffireu;Line of Fire / Bakudan Yarou (US) (FD1094 317-0135);MAME;loffire;1989;Sega;Gun;;;;;0;;;;;
loffireud;Line of Fire / Bakudan Yarou (US) (bootleg of FD1094 317-0135 set);MAME (Advance);loffire;1989;bootleg;Gun;;;;;0;;;;;
loffireud;Line of Fire / Bakudan Yarou (US) (bootleg of FD1094 317-0135 set);MAME;loffire;1989;bootleg;Gun;;;;;0;;;;;
lordgun;Lord of Gun (USA);MAME (Advance);;1994;IGS;Gun;;;;;0;;;;;
lordgun;Lord of Gun (USA);MAME;;1994;IGS;Gun;;;;;0;;;;;
maletmad;Mallet Madness v2.1;MAME (Advance);;1999;Hanaho Games;Gun;;;;;0;;;;;
maletmad;Mallet Madness v2.1;MAME;;1999;Hanaho Games;Gun;;;;;0;;;;;
maxf_102;Maximum Force v1.02;MAME (Advance);maxforce;1996;Atari Games;Gun;;;;;0;;;;;
maxf_102;Maximum Force v1.02;MAME;maxforce;1996;Atari Games;Gun;;;;;0;;;;;
maxf_ng;Maximum Force (No Gore version);MAME (Advance);maxforce;1996;Atari Games;Gun;;;;;0;;;;;
maxf_ng;Maximum Force (No Gore version);MAME;maxforce;1996;Atari Games;Gun;;;;;0;;;;;
maxforce;Maximum Force v1.05;MAME (Advance);;1996;Atari Games;Gun;;;;;0;;;;;
maxforce;Maximum Force v1.05;MAME;;1996;Atari Games;Gun;;;;;0;;;;;
mechatt;Mechanized Attack (World);MAME (Advance);;1989;SNK;Gun;;;;;0;;;;;
mechatt;Mechanized Attack (World);MAME;;1989;SNK;Gun;;;;;0;;;;;
mechattj;Mechanized Attack (Japan);MAME (Advance);mechatt;1989;SNK;Gun;;;;;0;;;;;
mechattj;Mechanized Attack (Japan);MAME;mechatt;1989;SNK;Gun;;;;;0;;;;;
mechattu1;Mechanized Attack (US, Version 1, Single Player);MAME (Advance);mechatt;1989;SNK;Gun;;;;;0;;;;;
mechattu1;Mechanized Attack (US, Version 1, Single Player);MAME;mechatt;1989;SNK;Gun;;;;;0;;;;;
mechattu;Mechanized Attack (US);MAME (Advance);mechatt;1989;SNK;Gun;;;;;0;;;;;
mechattu;Mechanized Attack (US);MAME;mechatt;1989;SNK;Gun;;;;;0;;;;;
nycaptor;N.Y. Captor;MAME (Advance);;1985;Taito;Gun;;;;;0;;;;;
nycaptor;N.Y. Captor;MAME;;1985;Taito;Gun;;;;;0;;;;;
ohbakyuun;Oh! Bakyuuun (Japan, OB1/VER.A);MAME (Advance);ghlpanic;1999;Eighting / Raizing / Namco;Gun;;;;;0;;;;;
ohbakyuun;Oh! Bakyuuun (Japan, OB1/VER.A);MAME;ghlpanic;1999;Eighting / Raizing / Namco;Gun;;;;;0;;;;;
oneshot;One Shot One Kill;MAME (Advance);;1996;Promat;Gun;;;;;0;;;;;
oneshot;One Shot One Kill;MAME;;1996;Promat;Gun;;;;;0;;;;;
opwolf3;Operation Wolf 3 (World);MAME (Advance);;1994;Taito Corporation Japan;Gun;;;;;0;;;;;
opwolf3;Operation Wolf 3 (World);MAME;;1994;Taito Corporation Japan;Gun;;;;;0;;;;;
opwolf3u;Operation Wolf 3 (US);MAME (Advance);opwolf3;1994;Taito America Corporation;Gun;;;;;0;;;;;
opwolf3u;Operation Wolf 3 (US);MAME;opwolf3;1994;Taito America Corporation;Gun;;;;;0;;;;;
opwolf;Operation Wolf (World, set 1);MAME (Advance);;1987;Taito Corporation Japan;Gun;;;;;0;;;;;
opwolf;Operation Wolf (World, set 1);MAME;;1987;Taito Corporation Japan;Gun;;;;;0;;;;;
opwolfa;Operation Wolf (World, set 2);MAME (Advance);opwolf;1987;Taito Corporation Japan;Gun;;;;;0;;;;;
opwolfa;Operation Wolf (World, set 2);MAME;opwolf;1987;Taito Corporation Japan;Gun;;;;;0;;;;;
opwolfb;Operation Bear (bootleg of Operation Wolf);MAME (Advance);opwolf;1987;bootleg (Bear Corporation Korea);Gun;;;;;0;;;;;
opwolfb;Operation Bear (bootleg of Operation Wolf);MAME;opwolf;1987;bootleg (Bear Corporation Korea);Gun;;;;;0;;;;;
opwolfj;Operation Wolf (Japan);MAME (Advance);opwolf;1987;Taito Corporation;Gun;;;;;0;;;;;
opwolfj;Operation Wolf (Japan);MAME;opwolf;1987;Taito Corporation;Gun;;;;;0;;;;;
opwolfp;Operation Wolf (Japan, prototype);MAME (Advance);opwolf;1987;Taito Corporation;Gun;;;;;0;;;;;
opwolfp;Operation Wolf (Japan, prototype);MAME;opwolf;1987;Taito Corporation;Gun;;;;;0;;;;;
opwolfu;Operation Wolf (US);MAME (Advance);opwolf;1987;Taito America Corporation;Gun;;;;;0;;;;;
opwolfu;Operation Wolf (US);MAME;opwolf;1987;Taito America Corporation;Gun;;;;;0;;;;;
othunder;Operation Thunderbolt (World, rev 1);MAME (Advance);;1988;Taito Corporation Japan;Gun;;;;;0;;;;;
othunder;Operation Thunderbolt (World, rev 1);MAME;;1988;Taito Corporation Japan;Gun;;;;;0;;;;;
othunderj;Operation Thunderbolt (Japan);MAME (Advance);othunder;1988;Taito Corporation;Gun;;;;;0;;;;;
othunderj;Operation Thunderbolt (Japan);MAME;othunder;1988;Taito Corporation;Gun;;;;;0;;;;;
othundero;Operation Thunderbolt (World);MAME (Advance);othunder;1988;Taito Corporation Japan;Gun;;;;;0;;;;;
othundero;Operation Thunderbolt (World);MAME;othunder;1988;Taito Corporation Japan;Gun;;;;;0;;;;;
othunderu;Operation Thunderbolt (US, rev 1);MAME (Advance);othunder;1988;Taito America Corporation;Gun;;;;;0;;;;;
othunderu;Operation Thunderbolt (US, rev 1);MAME;othunder;1988;Taito America Corporation;Gun;;;;;0;;;;;
othunderuo;Operation Thunderbolt (US);MAME (Advance);othunder;1988;Taito America Corporation;Gun;;;;;0;;;;;
othunderuo;Operation Thunderbolt (US);MAME;othunder;1988;Taito America Corporation;Gun;;;;;0;;;;;
pc_duckh;Duck Hunt (PlayChoice-10);MAME (Advance);;1984;Nintendo;Gun;;;;;0;;;;;
pc_duckh;Duck Hunt (PlayChoice-10);MAME;;1984;Nintendo;Gun;;;;;0;;;;;
pc_hgaly;Hogan's Alley (PlayChoice-10);MAME (Advance);;1984;Nintendo;Gun;;;;;0;;;;;
pc_hgaly;Hogan's Alley (PlayChoice-10);MAME;;1984;Nintendo;Gun;;;;;0;;;;;
pc_wgnmn;Wild Gunman (PlayChoice-10);MAME (Advance);;1984;Nintendo;Gun;;;;;0;;;;;
pc_wgnmn;Wild Gunman (PlayChoice-10);MAME;;1984;Nintendo;Gun;;;;;0;;;;;
