#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
pc_smb;Super Mario Bros. (PlayChoice-10);MAME;;1985;Nintendo;Platform / Run Jump Scrolling;;;;;0;;;;;
pc_virus;Virus (Dr. Mario prototype, PlayChoice-10);MAME;pc_drmro;1990;Nintendo;Puzzle / Drop;;;;;0;;;;;
Puzzle & Dragons Z - Puzzle & Dragons Super Mario Bros. Edition (USA);Puzzle & Dragons Z: Puzzle & Dragons Super Mario Bros. Edition (USA);Nintendo 3DS;;2015;Nintendo;Compilation;;;;;0;;;;;
skatekds;Vs. Skate Kids. (Graphic hack of Super Mario Bros.);MAME;suprmrio;1988;hack (Two-Bit Score);Platform / Run Jump Scrolling;;;;;0;;;;;
Super Mario 3D Land (USA);Super Mario 3D Land (USA);Nintendo 3DS;;2011;Nintendo;Platform;;;;;0;;;;;
Super Mario 3D World (USA);Super Mario 3D World (USA);Nintendo Wii U;;2013;Nintendo;Platform;;;;;0;;;;;
Super Mario 64 (USA);Super Mario 64 (USA);Nintendo 64;;1996;Nintendo;Platform;;;;;0;;;;;
Super Mario 64 DS (USA) (Rev 1);Super Mario 64 DS;Nintendo DS;;;;;;;;;0;;;;;
Super Mario 64 DS (USA);Super Mario 64 DS;Nintendo DS;;;;;;;;;0;;;;;
Super Mario Advance (USA, Europe);Super Mario Advance (USA, Europe);Nintendo Game Boy Advance;;2001;Nintendo;Platform;;;;;0;;;;;
Super Mario Advance 2 - Super Mario World (USA, Australia);Super Mario Advance 2 - Super Mario World (USA, Australia);Nintendo Game Boy Advance;;2002;Nintendo;Platform;;;;;0;;;;;
Super Mario Advance 3 - Yoshi's Island (USA);Super Mario Advance 3 - Yoshi's Island (USA);Nintendo Game Boy Advance;;2002;Nintendo;Platform;;;;;0;;;;;
Super Mario Advance 4 - Super Mario Bros. 3 (USA, Australia) (Rev 1);Super Mario Advance 4 - Super Mario Bros. 3 (USA, Australia) (Rev 1);Nintendo Game Boy Advance;;2003;Nintendo;Platform;;;;;0;;;;;
Super Mario All-Stars (USA);Super Mario All-Stars (USA);Super Nintendo Entertainment System;;1993;Nintendo;Platform;;;;;0;;;;;
Super Mario All-Stars + Super Mario World (USA);Super Mario All-Stars + Super Mario World (USA);Super Nintendo Entertainment System;;1994;Nintendo;Platform;;;;;0;;;;;
Super Mario All-Stars - 25th Anniversary Edition (USA);Super Mario All-Stars - 25th Anniversary Edition (USA);Nintendo Wii;;2010;Nintendo;Platform;;;;;0;;;;;
Super Mario Bros (25 Anniversary Edition) (Japan);Super Mario Bros (25 Anniversary Edition) (Japan);Nintendo Famicom;;2010;Nintendo;Platform;;;;;0;;;;;
Super Mario Bros (USA) (Unl);Super Mario Bros (USA) (Unl);Commodore 64;;1988;Armin Gessert;Platform;;;;;0;;;;;
Super Mario Bros III (USA) (Unl);Super Mario Bros III (USA) (Unl);Commodore 64;;1989;Fernando Jimenez & SSI 89;Platform;;;;;0;;;;;
Super Mario Bros. (Japan);Super Mario Bros. (Japan);Nintendo Famicom Disk System;;1985;Nintendo;Platform;;;;;0;;;;;
Super Mario Bros. (World);Super Mario Bros. (World);Nintendo Entertainment System;;1985;Nintendo;Platform;;;;;0;;;;;
Super Mario Bros. 2 (Japan);Super Mario Bros. 2 (Japan);Nintendo Famicom Disk System;;1986;Nintendo;Platform;;;;;0;;;;;
Super Mario Bros. 2 (USA);Super Mario Bros. 2 (USA);Nintendo Entertainment System;;1988;Nintendo;Platform;;;;;0;;;;;
Super Mario Bros. 3 (USA);Super Mario Bros. 3 (USA);Nintendo Entertainment System;;1990;Nintendo;Platform;;;;;0;;;;;
Super Mario Bros. Deluxe (USA, Europe) (Rev B);Super Mario Bros. Deluxe (USA, Europe) (Rev B);Nintendo Game Boy Color;;1999;Nintendo;Platform;;;;;0;;;;;
Super Mario Escape (Netherlands) (Unl);Super Mario Escape (Netherlands) (Unl);Commodore 64;;1994;Paradize Software;Action;;;;;0;;;;;
Super Mario Galaxy (USA);Super Mario Galaxy (USA);Nintendo Wii;;2007;Nintendo;Platform;;;;;0;;;;;
Super Mario Galaxy 2 (USA);Super Mario Galaxy 2 (USA);Nintendo Wii;;2010;Nintendo;Platform;;;;;0;;;;;
Super Mario Kart (USA);Super Mario Kart (USA);Super Nintendo Entertainment System;;1992;Nintendo;Driving;;;;;0;;;;;
Super Mario Land (World) (Rev A);Super Mario Land (World) (Rev A);Nintendo Game Boy;;1989;Nintendo;Platform;;;;;0;;;;;
Super Mario Land (World);Super Mario Land (World);Nintendo Game Boy;;1989;Nintendo;Platform;;;;;0;;;;;
Super Mario Land 2 - 6 Golden Coins (USA, Europe) (Rev B);Super Mario Land 2 - 6 Golden Coins (USA, Europe) (Rev B);Nintendo Game Boy;;1992;Nintendo;Platform;;;;;0;;;;;
Super Mario Land 2 - 6 Golden Coins (USA, Europe);Super Mario Land 2 - 6 Golden Coins (USA, Europe);Nintendo Game Boy;;1992;Nintendo;Platform;;;;;0;;;;;
Super Mario Maker (USA);Super Mario Maker (USA);Nintendo Wii U;;2015;Nintendo;Platform;;;;;0;;;;;
Super Mario Maker for Nintendo 3DS (USA);Super Mario Maker for Nintendo 3DS (USA);Nintendo 3DS;;2016;Nintendo;Platform;;;;;0;;;;;
Super Mario RPG - Legend of the Seven Stars (USA);Super Mario RPG - Legend of the Seven Stars (USA);Super Nintendo Entertainment System;;1996;SquareSoft;Role-Playing;;;;;0;;;;;
Super Mario Strikers (USA);Super Mario Strikers (USA);Nintendo GameCube;;2005;Next Level Games;Sports/Soccer;;;;;0;;;;;
Super Mario Sunshine (USA);Super Mario Sunshine (USA);Nintendo GameCube;;2002;Nintendo;Platform;;;;;0;;;;;
Super Mario World (USA);Super Mario World (USA);Super Nintendo Entertainment System;;1991;Nintendo;Platform;;;;;0;;;;;
Super Mario World 2 - Yoshi's Island (USA);Super Mario World 2 - Yoshi's Island (USA);Super Nintendo Entertainment System;;1995;Nintendo;Platform;;;;;0;;;;;
Super Marios Revenge (Netherlands) (Unl);Super Marios Revenge (Netherlands) (Unl);Commodore 64;;1994;Paradize Software;Platform;;;;;0;;;;;
Super Paper Mario (USA);Super Paper Mario (USA);Nintendo Wii;;2007;Nintendo;Role-Playing;;;;;0;;;;;
suprmrio;Vs. Super Mario Bros. (set SM4-4 E);MAME;;1986;Nintendo;Platform / Run Jump Scrolling;;;;;0;;;;;
suprmrioa;Vs. Super Mario Bros. (set ?, harder);MAME;suprmrio;1986;Nintendo;Platform / Run Jump Scrolling;;;;;0;;;;;
Tetris & Dr. Mario (USA);Tetris & Dr. Mario (USA);Super Nintendo Entertainment System;;1994;Nintendo;Puzzle;;;;;0;;;;;
